entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted,Prop_m2,Omega_m2,Omega_m0,prop_sel_branches,length,nseq
428996,0,0,0,0,0,0.076,2.82665,0.60313,0.4222222222222222,2661,24
770845,1,1,6.39969058727632e-12,0.257294867749569,2.0821759391213807e-11,0.002,1.89492,0.0832,0.0547945205479452,1314,38
416112,1,1,1,0.259074976510881,5.629176376254852e-10,0,38.71628,0.02711,0.14925373134328357,1719,35
100858989,1,1,1,0.620028646659176,1,0.005,1,0.04033,0.021052631578947368,597,49
419992,0.011180144662177,0.00233608720380041,2.93942049697677e-7,4.7241092110749e-7,0.25627531450411234,0.037,4.55112,0.13639,0.02666666666666667,378,39
427282,1,1,1,0.658172987063009,0.39515341882613925,0.033,1,0.12224,0.01904761904761905,216,54
101751740,2.40294686820275e-10,2.65927975680904e-11,0,0,0,0.086,2.54734,0.61049,0.3076923076923077,852,34
430126,1,1,1,0.00137810324235471,1,0,35.0734,0.02768,0.13924050632911392,2580,41
100859164,1,1,1,1,0.003786494834297535,0,152.10477,0.00654,0.05660377358490566,1224,28
395801,1,1,0.441309403193536,0.403017861701655,0.008375530432798787,0,106.25177,0.07566,0.15873015873015872,882,33
428674,1,1,1.51538164332507e-4,1,1,0,91.45421,0.00922,0.273972602739726,3771,38
422531,1,1,9.10769412997095e-11,0.140965033270289,0.009727979871569934,0.019,1.43425,0.06926,0.025974025974025976,711,40
427088,1,1,1,0.577851567073797,4.044192015902199e-4,0,5.07776,0.11036,0.12631578947368421,660,49
420962,1,1,0.426474975352949,1,4.766704587194599e-16,0,25.78564,0.06438,0.2641509433962264,1398,28
416818,0,0,0,0,0,0.016,2.52484,0.28955,NaN,13161,38
418556,0.285549226675538,0.0843101254036399,3.2465766292155e-11,0.00263322464596628,0,0.014,1.77592,0.0562,0.10666666666666667,3792,39
101752191,1,1,0.00464982976167485,0.572679068137719,0,0,33.844,0.0468,0.41025641025641024,2601,21
100858159,1,1,0.634930377875467,1,1,0,133.87337,0.06911,0.1891891891891892,1941,20
772317,1,1,1,1,0.019981848850395712,0.041,1,0.1425,0.03076923076923077,375,34
422670,1,1,NA,NA,0,0,25.47318,0.03633,0.35064935064935066,14937,40
428738,1,1,1,0.774647035109966,0.041085681755620954,0,28.28213,0.02974,0.0847457627118644,462,31
424248,1,1,8.05306233702919e-8,0.985432891813357,4.39145068192892e-9,0,21.43471,0.02455,0.06666666666666667,2982,39
423367,0.00117199648540632,2.11783292808352e-4,2.62367310137457e-13,1.27832672069011e-10,0,0.011,2.72733,0.39001,0.4155844155844156,3360,40
101751434,1,1,0.0250914285770147,1,0.006603676146049535,0,6.35795,0.129,0.1368421052631579,960,49
101747902,1,1,1.49758595204139e-4,0.996421167277128,0.014485540367727373,0.014,1,0.12748,0.102803738317757,744,55
771873,0.00611305185537013,0.00122398704770379,0,2.94267467536104e-11,0,0.011,2.84171,0.13641,0.2328767123287671,2601,38
419947,0.0511673160399383,0.0122198082664809,6.76789436035244e-8,3.89098933252591e-6,0,0.047,2.27309,0.51239,0.35135135135135137,2037,20
101750600,4.84026177050562e-4,8.33976134164629e-5,0,1.58604271888374e-8,1,0.009,2.55058,0.13292,0.3424657534246575,3588,38
423284,1,1,1,1,1,0,27.91605,0.01876,0,306,27
770406,1,1,1,0.810444632391987,1,0,3.56235,0.07673,0.015873015873015872,261,33
421606,1,1,3.02694660285725e-7,0.12443447236297,0,0.066,1,0.17358,0.18666666666666668,816,39
417981,0,0,0,0,2.643474689338396e-14,0.06,2.71564,0.4513,0.23880597014925373,1521,35
396524,0.0064412864510511,0.00129442789158951,8.13604067630193e-12,9.96496894320244e-4,1,0.003,6.04857,0.12998,0.20634920634920634,1149,33
100857598,1,1,0.00165507041227995,0.819429033201528,1,0.046,1,0.23126,0.029850746268656716,786,35
101749031,1,1,2.96731274499302e-12,0.0957638854896535,0,0.032,1,0.0894,0.3684210526315789,1260,30
408047,1,1,1,1,0.5670656153770673,0.008,1,0.05658,0.009523809523809525,132,54
416689,1,1,0,1.34688423483842e-14,0,0.128,1,0.36372,0.5573770491803278,4152,32
418062,1,1,0,1,5.934483352283807e-9,0.019,1,0.01596,0.09876543209876543,1812,42
417504,1,1,0.00821094462198885,0.956809380430602,0.14007394210586896,0.044,1,0.1318,0.1724137931034483,981,45
100859302,1,1,1,0.903477885208033,0,0,25.64491,0.06625,0.2564102564102564,906,21
425984,1,1,1.19357239770563e-7,0.0115494746331739,1,0,60.29726,0.03427,0.32,5568,39
425994,1,1,1.38570273228576e-5,0.22722873961968,0.0044395317178042935,0.003,1,0.06988,0.288135593220339,1167,31
NA,1,1,3.87034395836665e-8,0.674510471068252,0,0,16.87661,0.07793,0.40816326530612246,1404,26
426457,1,1,2.66686776991502e-13,0.257324790871885,0,0.056,1,0.23985,0.3246753246753247,1845,40
423333,1,1,3.55200340903615e-8,2.59664102480123e-4,0,0.096,1,0.33121,0.2682926829268293,3090,22
421296,0,0,0,0,0,0.079,2.23015,0.64564,0.4,2454,34
776306,4.09495694614646e-11,4.38074299058399e-12,0,0,0,0.123,2.26757,0.61938,0.3584905660377358,708,28
101750533,1,1,1.89694671086121e-10,0.675926696940705,0.05975741536138021,0.001,1,0.06104,0.14814814814814814,1476,42
420561,0.0196711447205622,0.00430199858892938,3.72687051116457e-10,3.46086317058273e-7,0.0013469891845970005,0.042,2.50079,0.207,0.057971014492753624,450,36
771601,1,1,1.24008193814885e-6,0.773737484995294,0,0.157,1,0.22205,0.3076923076923077,1062,34
424266,0,0,0,0,0,0.086,2.66691,0.60115,0.43283582089552236,5010,35
423042,1,1,0.744861001997542,1,0.14634274834468783,0.08,1,0.22059,0.0851063829787234,345,25
418558,1,1,0.967382861312989,1,1,0.003,1,0.02696,0,435,38
427625,1,1,0,0.206609648048851,0,0.089,1,0.12769,0.34177215189873417,2523,41
100859028,0,0,0,0,0,0.018,2.98385,0.27059,0.36231884057971014,5136,36
418610,1,1,1,1,0.441873458718148,0.044,1,0.09876,0.041237113402061855,180,50
NA,1,1,1,1,1,0,3.86416,0.0092,0.10638297872340426,429,25
418521,0.00227804790089812,4.27726925987394e-4,0,2.21126900827654e-9,0,0.004,2.78439,0.17201,0.547945205479452,6357,38
428221,1,1,1,0.485189691434746,1.6155687003225688e-9,0,6.57961,0.02313,0.3137254901960784,1137,27
100859663,1,1,0.535636553171153,0.0704981701609666,0,0,47.39355,0.00813,0.2465753424657534,7116,38
422620,1,1,1,1,1,0,17.70635,0.12407,0.03296703296703297,351,47
415977,1,1,0,0.0138256112574143,0,0.023,1,0.22444,0.24050632911392406,5388,41
NA,1,1,3.2436806823964e-4,0.285955802399351,2.7432176546228036e-8,0,16.46546,0.04274,0.09302325581395349,2370,23
425504,1,1,3.27640117634795e-6,0.230436704199139,0.029432085958767975,0,27.48138,0.05602,0.21978021978021978,834,47
100857589,1,1,1,0.6501538696287,1.2295713776562569e-6,0.007,1,0.03608,0.21818181818181817,714,29
424235,0.140139292775183,0.0374270318399789,3.60709225324849e-4,0.00107064195331932,0,0.001,4.66029,0.20277,0.2597402597402597,2298,40
421947,1,1,0,0.0347841770949973,0,0.033,1,0.16363,0.3037974683544304,5715,41
418463,1,1,0.330164431981198,0.443935158646147,0.16517161255392354,0.004,1,0.03315,0.029850746268656716,732,35
417691,1,1,0.00369713892906049,1,0.001180313819815444,0.035,1,0.18874,0.14666666666666667,1377,39
395792,1,1,0.243718686020029,0.680281606000795,7.167576522966888e-13,0,50.90083,0.09887,0.12,1344,39
427177,0,0,0,0,0,0.069,2.69475,0.64539,0.7142857142857143,11502,40
417761,1,1,8.27837261539938e-12,8.77384766516103e-7,0,0.14,1,0.43405,0.2191780821917808,2082,38
416700,1,1,0.0211253046157228,0.792358539309695,4.064491631606842e-5,0.001,1,0.04791,0.07246376811594203,1080,36
428066,1,1,7.29886978474283e-8,0.0028277869899269,0.6497913272223461,0.032,1,0.12118,0.025974025974025976,1902,40
100857332,1,1,2.15033051180635e-7,0.00392658216421108,5.5469240973800545e-11,0,20.58429,0.14064,0.32075471698113206,1077,28
422716,0,0,0,0,0,0.05,2.63399,0.39637,0.49333333333333335,6156,39
100859914,1,1,1,1,0.005295139370126202,0,3.2198,0.00946,0.029850746268656716,315,35
421055,1,1,0.00338959346993748,0.379775470545402,0,0.081,1,0.08956,0.28735632183908044,2043,45
422044,0,0,0,0,2.3457062626341216e-15,0.03,2.63417,0.39873,0.391304347826087,7641,36
415698,1,1,1,0.723685952167883,1.1926556365118588e-5,0,6.0608,0.01474,0.0821917808219178,759,38
427185,1,1,0.638538698171497,1,5.354141620158363e-11,0,23.22786,0.03157,0.05747126436781609,1551,45
421484,2.41164277011419e-8,2.96035938535749e-9,0,2.36198877315201e-10,0,0.009,2.80827,0.33904,0.5362318840579711,5994,36
417624,1,1,0.0454353479587314,0.281719298881971,2.231921158839991e-6,0,22.47235,0.015,0.2153846153846154,870,34
424719,4.51238300660621e-11,4.83762239888768e-12,0,0,2.263093396137573e-6,0.076,2.35173,0.6812,0.36363636363636365,2397,29
419640,1,1,0.00592137627722869,4.42552342736394e-6,1.2200821653794762e-8,0,167.56347,0.03579,0.3582089552238806,9828,35
101747489,1,1,2.76817248601106e-15,1,0,0.009,1,0.02384,0.2028985507246377,2649,36
419345,1,1,3.12990166283674e-6,0.0213921046231587,3.537907928784877e-7,0,37.94694,0.0128,0.136986301369863,3072,38
421052,1.73189064240896e-4,2.84175526456233e-5,0,2.52242218680143e-5,3.82392407784667e-9,0.001,4.7619,0.09105,0.4647887323943662,7827,37
422277,1,1,1,0.628368064167723,0.015504708268997188,0,17.58348,0.01275,0.043478260869565216,294,36
428928,1,1,0,9.06374676082536e-8,0.0023638913149835903,0,43.24795,0.20737,0.4,5475,39
427516,1,1,1,1,3.079785134292515e-4,0.042,1,0.07974,0.17894736842105263,678,49
417798,1,1,1,0.301461851423426,0.021196896645876956,0,1,0.04732,0.043478260869565216,927,36
420282,0.0029581980802402,1,0.633262251958306,1,1,0.035,1,0.13079,0.043478260869565216,438,36
424625,1,1,1,1,0,0.04,1,0.16542,0.21176470588235294,1761,44
423003,1,1,1,0.515302072025617,1,0,15.99618,0.05829,0.01694915254237288,216,31
420441,1,0.513992930384527,7.18323240040847e-16,0.0981096667362777,0,0.002,2.65059,0.06401,0.44,3120,39
422751,1,1,1,1,1,0,1,0.01039,0.028985507246376812,375,36
423225,0,0,0,0,0,0.026,2.8074,0.28494,0.2987012987012987,10668,40
396242,0.003883013854348,7.54698353398369e-4,8.96875434249976e-12,1.01047537515361e-8,0.3225042535350585,0.004,4.05728,0.11774,0.2028985507246377,1872,36
421885,1,1,2.58660606202807e-4,0.0682256596272466,0.07904298416205244,0.001,2.33621,0.08515,0.05970149253731343,1569,35
395908,5.34489512698098e-10,6.01134498882339e-11,0,4.88694488975899e-10,0,0.049,2.14539,0.28732,0.32989690721649484,966,50
419449,1,1,0,0.288753035452341,0,0,32.82546,0.02776,0.2191780821917808,5253,38
416671,1,1,8.62945342624281e-5,0.192974035008038,1,0.051,1,0.04256,0.04938271604938271,996,42
422017,1,1,1.67093442374678e-5,0.530293243020764,1,0,23.24561,0.06205,0.1927710843373494,813,43
418785,0.00294844030632505,5.62309477302445e-4,0,8.50542975459065e-6,0.006478017439806377,0.003,3.94018,0.18677,0.30434782608695654,4203,36
100859006,1,1,0.0124086477026071,0.0107321135590033,0.1960703567249345,0.123,1,0.37184,0.03773584905660377,612,28
772135,1,1,1,1,0.6856516073722921,0,3.74917,0.09222,0.03296703296703297,195,47
417137,1,1,0.358952632647396,1,7.447998975585035e-4,0.115,1,0.17,0.0963855421686747,279,43
419050,1,1,0.0246988862215996,0.0375606612163552,0,0.028,1,0.24375,0.2564102564102564,1950,21
426597,1,1,0.0534759961711402,0.693150827753814,0,0.006,1,0.05005,0.3333333333333333,1224,57
425055,0.116994074906828,0.0305718222830564,7.18323240040847e-16,3.197315733226e-8,0.0253688307055146,0.02,2.08554,0.25931,0.07692307692307693,1530,34
417921,0,0,0,0,7.065221105409784e-5,0.044,2.80826,0.47275,0.5409836065573771,5334,32
NA,1,1,1,1,0.40237287531196414,0.077,1,0.24658,0.015384615384615385,147,34
421489,0.281119774161038,0.0827964368225658,1.64831612961669e-6,5.23999055441397e-4,1,0.018,2.77833,0.29481,0.03508771929824561,756,30
427173,1,1,0.772249383795964,0.413315159493377,1,0,33.76781,0.05924,0.1917808219178082,2091,38
422394,0.957212593311397,0.361036737766983,3.84956776405643e-7,0.101635249370335,1.82490307310299e-5,0.003,2.98795,0.13477,0.14666666666666667,2100,39
395885,1,1,0.393284120480992,0.282932198120477,7.328687511070484e-4,0,30.29073,0.05559,0.09333333333333334,975,39
396116,1,1,2.05785862201642e-6,1,3.2209397228015344e-4,0.019,1,0.03642,0.02531645569620253,1311,41
101747278,1,1,0.0038645376303077,0.185432602072938,3.006723544051923e-7,0.031,1,0.13969,0.3829787234042553,2484,25
395713,1,1,0.513276931587345,1,6.697057172436723e-7,0.012,1,0.03476,0.12307692307692308,1380,34
417227,1,1,0.00570887457287913,0.63983209315163,0,0,24.68081,0.05728,0.23728813559322035,1131,31
395674,1,1,2.01783979950449e-6,0.928336360529262,0.11248289644564223,0.077,1,0.10822,0.13043478260869565,360,36
423973,1,1,1,1,2.39400538499538e-6,0,12.58704,0.01602,0.09523809523809523,867,33
416515,1,1,1,NA,1.955807054405192e-4,0.003,1,0.04093,0.1411764705882353,2025,44
770067,1,1,1,1,0.7736203510695853,0,17.95818,0.1084,0,288,31
101749064,1,1,1,0.963995306134379,1,0,39.05895,0.05707,0.16363636363636364,750,29
425044,1,1,1,0.789594936080726,0.9800989389465707,0.023,1,0.14755,0.0273972602739726,447,38
420660,1,1,3.89946139375151e-9,0.707632414448914,0,0.046,1,0.20997,0.22857142857142856,855,54
423939,0,0,0,0,0,0.1,2.52078,0.80564,0.5081967213114754,5814,32
101748569,1,1,1,0.0269211832864558,0.004773264816019113,0,19.54265,0.05093,0.17391304347826086,1227,36
100857910,1,1,0.00780692877360414,1,9.692786126020538e-5,0.044,1,0.13086,0.19672131147540983,681,32
NA,1,1,0.00351809014993101,0.579012029238062,0,0,6.34923,0.05903,0.2545454545454545,1215,29
770750,1,1,0.261551156782349,1,0.0022316498985964156,0.06,1,0.20438,0.10204081632653061,195,26
417564,1,1,0.0592900945008502,0.519841011087833,0.09004628133623456,0,5.50838,0.07236,0.07462686567164178,483,35
415852,1,0.956099791286635,9.83909803365452e-4,0.199755261446435,0.12057934357270697,0.004,3.91413,0.08882,0.09090909090909091,606,29
428188,1,1,4.63006513253149e-7,0.151512594903573,1.0868158654614551e-10,0.004,1,0.13767,0.27586206896551724,2370,45
428692,1,1,0.32950549252439,0.167273436931686,2.5095518417283765e-6,0,9.41822,0.05179,0.24691358024691357,2301,42
423493,1,1,0.37689127527329,1,1,0.06,1,0.22011,0.0784313725490196,216,27
426748,6.69624848818294e-4,1.17308656984135e-4,5.87185169865654e-5,4.26014971492701e-5,1.5190968508574525e-13,0.036,2.86021,0.22787,0.2,411,39
418593,1,1,0,3.61444254750315e-5,0,0.055,1,0.21602,0.3246753246753247,3006,40
421681,1,1,1.40286913769967e-10,0.00168575142053807,1,0,12.69845,0.07996,0.2191780821917808,6438,38
416029,0.00181653530933785,3.36492463073029e-4,7.18323240040847e-16,1.86028736876895e-9,0.01485734503872879,0.062,2.39514,0.39192,0.12307692307692308,579,34
100857319,1,1,1,0.883224867773527,0.12001107212885678,0.036,1,0.11172,0.13513513513513514,447,20
424046,1,1,1,1,0.047911057992781746,0.006,1,0.04455,0.03896103896103896,156,40
769679,1,1,0.0741884357981322,0.718536573644822,0.0017759850749014467,0,10.59354,0.09794,0.2465753424657534,2799,38
100858613,1,1,0.0315244971897329,0.225925683042434,2.99005240024192e-8,0.016,1,0.11566,0.13846153846153847,576,34
415460,0.501254508718482,0.163391175074405,2.113864394682e-4,0.00319489644450645,0.11907330042474995,0.019,2.88817,0.18424,0.031746031746031744,216,33
100858546,1,1,0.180794522721779,0.615032863115615,0.002218832889276645,0.181,1,0.38106,0.32432432432432434,3135,20
430669,1,1,1,0.596536360346062,0.019393102104827233,0.024,1,0.03619,0.04854368932038835,414,53
100859030,1,1,1,1,1,0,5.93196,0.01687,0.17333333333333334,741,39
NA,1,1,1,1,0.0026832254728941657,0.013,1,0.0381,0.11764705882352941,1068,44
419877,1,1,7.54951001128314e-9,0.769304385056783,1,0.001,2.51468,0.09509,0.18666666666666668,2997,39
428556,1,1,3.52055274076777e-7,0.63310009092302,0,0.092,1,0.14681,0.15584415584415584,2070,40
100858820,1,1,4.93376670713344e-5,0.0851446824930734,0,0,1,0.04455,0.21818181818181817,1533,29
101747528,1,1,0.0415704288355893,0.674809719793144,0.9767488750199405,0,29.10272,0.08498,0.20512820512820512,783,21
416839,1,1,0,1.46515863551324e-4,1,0.088,1,0.18619,0.025974025974025976,2028,40
427447,1,1,4.67028894862797e-8,0.27873813988103,0,0,1,0.04734,0.2,4848,44
423660,9.18928791598891e-6,1.34104514654366e-6,0,4.63408189709258e-15,0,0.024,2.57243,0.33526,0.345679012345679,1647,42
395838,1,1,1,1,3.6054387953520927e-4,0,5.23966,0.07014,0.15873015873015872,255,33
427606,1,1,0.0255260998704021,0.182555438739788,7.6928225391741735e-05,0,12.51131,0.0428,0.1095890410958904,1506,38
419474,1,1,1,1,1,0,34.59687,0.06639,0,159,33
100857281,1,1,1,0.396026750723092,0.04393994277986073,0.002,1,0.00704,0.09230769230769231,402,34
771715,4.14745322305047e-5,6.40463684487681e-6,0,3.85592060073606e-11,0,0.023,2.72168,0.27006,0.2,1914,39
424984,0.0125431162481658,0.00264457638602119,0,3.30917829133863e-5,0.7301782176997995,0.002,3.25836,0.09781,0.22666666666666666,3429,39
424214,1,1,0,0.641880805204307,0,0.072,1,0.16071,0.5194805194805194,4767,40
503512,1,1,1,0.90449916760249,0.7846458103805267,0,28.43679,0.03277,0.06779661016949153,738,31
425499,1,1,0.84259856568131,0.147435315747267,1.3489892460528767e-4,0,59.94969,0.05933,0.2978723404255319,2721,25
395714,1,1,1,1,6.12773096933247e-13,0.166,1,0.1255,0.06315789473684211,432,49
417598,1,1,9.91233875859216e-13,1,2.647934093146476e-5,0,12.63629,0.06055,0.547945205479452,7344,38
395315,1,1,1.98859420218604e-8,0.0660168041739725,0.22225924831950553,0,18.81762,0.12478,0.05333333333333334,3009,39
395593,2.283325584875e-4,3.79456685831219e-5,0,1.56297811249698e-5,7.203466948381338e-10,0.001,5.07604,0.26183,0.6119402985074627,4755,35
395357,0,0,0,0,4.5515415199352223e-7,0.062,2.64903,0.55068,0.6056338028169014,8829,37
417799,1,1,1.22412056837972e-6,0.140988377113202,0.1831750106277751,0,42.4067,0.05235,0.0273972602739726,2262,38
NA,1,1,1,0.895377132582505,0.09109566114187968,0,28.43569,0.01201,0.27906976744186046,1458,23
770517,0.555037901653138,0.184709809123589,0.00906877015924742,0.0079112243120246,7.911777920587687e-10,0.014,3.52818,0.36408,0.09230769230769231,261,34
416440,1,1,0,1,0.009076336417962703,0,51.44214,0.00757,0.23943661971830985,11451,37
395488,0,0,0,0,0,0.173,2.94086,0.65627,0.5072463768115942,1398,36
769146,1,1,1,1,0.012542600766510217,0,12.61131,0.05063,0.04081632653061224,123,26
395159,1,1,0.430970965452345,1,0.023219881374808137,0.024,1,0.05814,0.046511627906976744,405,23
423026,1,1,1.02538368592351e-9,0.413252289195699,7.160181801092e-5,0.032,1,0.07497,0.1188118811881188,990,52
415995,1,1,0.286599330138826,0.517601058939762,1,0.036,1,0.16152,0.05084745762711865,258,31
424787,1,1,1,1,0.9437262330916332,0,20.0368,0.0377,0.014084507042253521,474,37
497223,1,1,5.76781856536212e-6,0.00666320502380251,2.185484711561031e-5,0.047,1,0.24333,0.1509433962264151,2415,28
NA,1,0.810512038992242,0.130425356544004,0.210781700119329,0,0.011,3.03633,0.72335,0.16981132075471697,372,28
768638,1,1,1,1,1,0,1,0.03094,0.015873015873015872,276,33
423421,1,1,0.0140014754778685,0.519714654304705,0.07663734934702665,0.039,1,0.057,0.0379746835443038,858,41
419818,1,1,1,1,1,0.031,1,0.09376,0.02702702702702703,585,20
419304,1,1,8.71387539453714e-9,0.468235031853426,0,0.035,1,0.10821,0.1686746987951807,2055,43
769981,1,1,1,1,1,0,1,0.0053,0,273,35
395587,1,1,0.310459824270828,0.935551578645957,0.024965659602710463,0.012,1,0.08285,0.1702127659574468,333,25
418647,1,1,0.158000050708822,1,0.7412204598548175,0.081,1.02456,0.13278,0.044444444444444446,276,24
427338,0.00132855849470638,2.41730217901899e-4,0,0,0.030532542284519838,0.004,2.67466,0.17436,0.18666666666666668,10032,39
427307,0.29710234498968,0.0883141817533891,3.33598890263739e-5,1.07952881915135e-4,1,0.026,2.38829,0.33602,0.05333333333333334,387,39
427868,1,1,0.0063484517198554,0.914691481503812,0,0.002,1,0.09948,0.0684931506849315,1554,38
100858422,4.62015667469049e-7,6.13094929599952e-8,0,9.85969926393314e-13,0.008670510938265558,0.017,2.6581,0.31773,0.208955223880597,2874,35
NA,1,1,0.281789838332491,0.753333460401009,0.008490284192512916,0.027,1,0.14044,0.01639344262295082,243,32
395425,1,1,8.52046513779665e-9,1,1,0,1.02426,0.00843,0.02666666666666667,486,39
776014,1,1,7.42646423834231e-4,0.0823607337508353,0.0015349160198678323,0,24.50079,0.05819,0.3953488372093023,1908,23
416540,1,1,1,1,0.28796570186399,0,32.27468,0.05422,0.06349206349206349,222,33
374031,1,1,0,0.173867970992131,0.016324399599403745,0,134.01106,0.05172,0.22666666666666666,6819,39
100857512,1,1,1.32542171124615e-5,0.527605184581303,0.004560381504924926,0.051,1,0.06516,0.16417910447761194,723,35
423463,1,1,1.66181476976282e-13,0.526514552797329,1,0,9.36864,0.01176,0.10843373493975904,2184,43
396192,3.60886657744485e-15,0,0,0,3.450349733587591e-8,0.014,2.84008,0.38392,0.5070422535211268,6756,37
396101,1,1,1,1,0.048292322922665304,0.016,1,0.05703,0.039603960396039604,198,52
769912,1,1,1,1,0,0,109.1606,0.05752,0.2222222222222222,3333,33
